order_id,order_date,store,channel,customer_segment,city,product_category,product_name,unit_price,quantity,discount_rate,voucher_amount,revenue,payment_method,delivery_days,order_status,returned_qty,is_promo,margin_rate,profit,month
AD46A353,2024-09-30,Store D,Online,Consumer,Incheon,Grocery,Coffee 500g,32.79,3,0.0,4.32,94.05,Card,1.6,Completed,0,0,0.326,30.66,2024-09
E21A9259,2024-03-08,Store C,Offline,Corporate,Seoul,Grocery,Rice 5kg,32.28,3,0.152,9.39,72.73,Card,2.4,Completed,0,1,0.24,17.46,2024-03
44869AE8,2024-03-17,Store A,Offline,Consumer,Seoul,Beauty,Shampoo,17.18,3,0.13,1.37,43.47,E-Wallet,3.6,Completed,0,0,0.215,9.35,2024-03
67C4A97E,2024-05-15,Store C,Online,Consumer,Seoul,Electronics,Tablet,827.48,4,0.206,2.9,2625.18,Bank Transfer,3.4,Completed,0,1,0.134,351.77,2024-05
C4EF37F6,2024-06-25,Store E,Offline,Small Business,Busan,Beauty,Shampoo,56.4,4,0.0,0.83,224.77,Bank Transfer,3.6,Completed,0,0,0.224,50.35,2024-06
02A13BE3,2024-08-13,Store A,Online,Consumer,Daegu,Grocery,Coffee 500g,36.11,2,0.092,4.28,61.3,Card,2.5,Cancelled,0,1,0.353,21.64,2024-08
70F76D29,2024-05-14,Store D,Offline,Consumer,Seoul,Beauty,Moisturizer,40.2,5,0.109,8.74,170.35,Bank Transfer,3.3,Completed,0,1,0.276,47.02,2024-05
05B7DD6B,2024-06-17,Store A,Online,Consumer,Daegu,Apparel,Jacket,60.88,4,0.0,1.0,242.52,Card,3.1,Completed,0,0,0.361,87.55,2024-06
4348AD68,2024-09-29,Store C,Offline,Small Business,Incheon,Home,Lamp,239.67,2,0.093,0.45,434.31,Card,2.6,Completed,0,0,0.237,102.93,2024-09
152D17D7,2024-01-14,Store A,Online,Corporate,Busan,Home,Cookware Set,46.12,3,0.195,5.07,106.31,Card,3.3,Completed,0,1,0.329,34.98,2024-01
E5641067,2024-04-02,Store C,Online,Corporate,Incheon,Home,Chair,165.84,2,0.267,4.71,238.41,Card,4.3,Completed,0,1,0.23,54.83,2024-04
F405BC1A,2024-09-17,Store D,Offline,Corporate,Seoul,Electronics,Smartphone,777.29,3,0.179,1.99,1912.48,Bank Transfer,3.0,Completed,0,1,0.212,405.45,2024-09
332B8F10,2024-11-22,Store B,Offline,Consumer,Seoul,Apparel,Sneakers,102.17,5,0.074,0.97,472.08,Cash,3.0,Returned,1,0,0.273,128.88,2024-11
C051C207,2024-07-05,Store D,Online,Consumer,Incheon,Grocery,Milk 1L,38.33,2,0.201,3.31,57.94,Card,4.3,Completed,0,1,0.233,13.5,2024-07
8D1680C0,2024-07-13,Store D,Online,Consumer,Busan,Grocery,Pasta 1kg,28.53,2,0.173,18.06,29.13,Card,4.2,Completed,0,1,0.172,5.01,2024-07
948FED8F,2024-02-09,Store E,Offline,Consumer,Busan,Electronics,Headphones,305.83,2,0.061,1.51,572.84,Card,4.9,Completed,0,0,0.267,152.95,2024-02
1072CF23,2024-06-12,Store A,Offline,Consumer,Seoul,Grocery,Milk 1L,2.77,4,0.053,6.34,4.15,Card,1.0,Completed,0,1,0.287,1.19,2024-06
C605E7E4,2024-07-13,Store B,Offline,Small Business,Daejeon,Apparel,Sneakers,65.34,2,0.087,0.18,119.13,Cash,4.1,Completed,0,0,0.369,43.96,2024-07
ED10CE3D,2024-03-29,Store A,Offline,Consumer,Busan,Beauty,Shampoo,44.99,3,0.016,3.72,129.09,Bank Transfer,3.7,Returned,3,0,0.346,44.67,2024-03
5659D5DA,2024-04-08,Store E,Offline,Consumer,Seoul,Beauty,Lipstick,25.3,1,0.075,0.25,23.15,Card,1.9,Returned,1,0,0.365,8.45,2024-04
A336C0FC,2024-05-17,Store E,Offline,Consumer,Seoul,Grocery,Eggs 12,6.74,2,0.139,0.82,10.79,Card,3.3,Completed,0,0,0.33,3.56,2024-05
B013F976,2024-01-08,Store C,Online,Consumer,Incheon,Grocery,Pasta 1kg,24.28,2,0.183,10.54,29.13,Cash,4.3,Completed,0,1,0.303,8.83,2024-01
EA093BE9,2024-04-27,Store D,Online,Small Business,Daegu,Apparel,Sneakers,95.25,1,0.07,0.12,88.46,Bank Transfer,2.0,Completed,0,0,0.194,17.16,2024-04
0E595F1F,2024-03-18,Store C,Offline,Consumer,Seoul,Grocery,Rice 5kg,39.74,2,0.211,4.87,57.84,Card,3.5,Completed,0,1,0.29,16.77,2024-03
875B6039,2024-04-29,Store C,Offline,Consumer,Daejeon,Electronics,Headphones,718.73,3,0.152,10.88,1817.57,Card,4.0,Returned,2,1,0.322,585.26,2024-04
62FD0317,2024-02-13,Store A,Online,Corporate,Seoul,Beauty,Sunscreen,65.14,2,0.156,1.15,108.81,Cash,1.7,Completed,0,1,0.382,41.57,2024-02
746A9EFB,2024-11-21,Store D,Online,Consumer,Seoul,Beauty,Moisturizer,52.39,4,0.026,0.66,203.45,Card,2.8,Completed,0,0,0.328,66.73,2024-11
521ECEB6,2024-08-04,Store A,Offline,Consumer,Daejeon,Beauty,Moisturizer,78.99,3,0.245,4.77,174.14,Card,3.4,Completed,0,1,0.367,63.91,2024-08
C7D66402,2024-09-04,Store D,Online,Consumer,Daejeon,Apparel,Jeans,82.2,5,0.144,0.34,351.48,Bank Transfer,2.0,Completed,0,0,0.208,73.11,2024-09
EA96FA3C,2024-10-15,Store D,Online,Consumer,Incheon,Grocery,Rice 5kg,34.69,1,0.073,0.97,31.19,Cash,1.9,Completed,0,0,0.257,8.02,2024-10
985B23DF,2024-06-30,Store D,Online,Small Business,Daegu,Electronics,Tablet,859.34,4,0.059,1.63,3232.93,Cash,2.8,Completed,0,0,0.31,1002.21,2024-06
47A45BDB,2024-02-01,Store A,Online,Corporate,Seoul,Electronics,Smartwatch,847.39,5,0.075,1.87,3917.31,Bank Transfer,4.0,Completed,0,0,0.361,1414.15,2024-02
CCEA75C7,2024-07-15,Store B,Online,Consumer,Daegu,Beauty,Moisturizer,35.46,2,0.019,1.15,68.42,Cash,3.8,Completed,0,0,0.27,18.47,2024-07
A7FF9C8F,2024-08-02,Store B,Online,Corporate,Seoul,Home,Cookware Set,42.03,5,0.179,11.43,161.1,Card,2.0,Completed,0,1,0.274,44.14,2024-08
95575F42,2024-09-29,Store B,Online,Consumer,Seoul,Grocery,Coffee 500g,8.53,4,0.027,1.24,31.96,Card,3.8,Completed,0,0,0.328,10.48,2024-09
52EDD6B9,2024-06-06,Store A,Offline,Consumer,Seoul,Apparel,T-Shirt,21.22,2,0.123,1.84,35.38,Card,2.0,Completed,0,0,0.201,7.11,2024-06
1BB4AB5D,2024-02-16,Store E,Online,Consumer,Seoul,Electronics,Tablet,229.05,2,0.064,0.69,428.09,Card,1.1,Completed,0,0,0.393,168.24,2024-02
C63C6911,2024-04-13,Store C,Offline,Consumer,Seoul,Grocery,Eggs 12,9.02,3,0.154,7.08,15.81,Cash,2.6,Completed,0,1,0.218,3.45,2024-04
B61CE666,2024-05-12,Store B,Offline,Consumer,Seoul,Home,Chair,115.51,3,0.165,3.96,285.39,E-Wallet,4.3,Completed,0,1,0.146,41.67,2024-05
A3180EAF,2024-08-23,Store B,Online,Corporate,Seoul,Electronics,Tablet,557.65,4,0.048,0.38,2123.15,E-Wallet,3.8,Completed,0,0,0.281,596.61,2024-08
1AC6E6DF,2024-07-27,Store B,Offline,Small Business,Seoul,Beauty,Shampoo,59.24,3,0.097,3.74,156.74,Cash,3.0,Completed,0,0,0.399,62.54,2024-07
2DEED71F,2024-05-09,Store C,Online,Consumer,Busan,Home,Vacuum,79.06,5,0.0,1.31,393.99,Card,2.5,Completed,0,0,0.321,126.47,2024-05
F6738DAD,2024-12-26,Store C,Offline,Consumer,Seoul,Home,Vacuum,208.31,3,0.236,6.47,470.98,Card,2.5,Completed,0,1,0.333,156.84,2024-12
1C5F5BF1,2024-08-09,Store E,Online,Consumer,Seoul,Home,Lamp,217.19,4,0.185,2.02,706.02,Bank Transfer,3.1,Completed,0,1,0.283,199.8,2024-08
752F4F47,2024-03-27,Store C,Offline,Consumer,Incheon,Grocery,Pasta 1kg,23.23,2,0.0,0.12,46.34,Cash,1.7,Completed,0,0,0.269,12.47,2024-03
8E732935,2024-02-07,Store E,Offline,Consumer,Daejeon,Grocery,Pasta 1kg,36.34,5,0.031,1.09,174.98,Cash,2.6,Completed,0,0,0.172,30.1,2024-02
AF6A6069,2024-02-25,Store E,Online,Consumer,Incheon,Beauty,Moisturizer,15.99,3,0.089,0.65,43.05,Bank Transfer,2.7,Completed,0,0,0.122,5.25,2024-02
CAB83392,2024-03-30,Store A,Online,Corporate,Seoul,Electronics,Laptop,282.84,3,0.103,2.38,758.74,Bank Transfer,1.4,Cancelled,0,0,0.294,223.07,2024-03
186331EB,2024-02-28,Store E,Offline,Consumer,Incheon,Grocery,Coffee 500g,18.29,3,0.045,1.75,50.65,Bank Transfer,2.0,Completed,0,0,0.372,18.84,2024-02
51BD72B7,2024-03-09,Store A,Offline,Consumer,Seoul,Beauty,Serum,17.12,5,0.008,1.19,83.73,Card,3.5,Completed,0,0,0.304,25.45,2024-03
4BDD6D6C,2024-04-14,Store D,Online,Consumer,Seoul,Beauty,Conditioner,48.77,3,0.132,2.34,124.66,Bank Transfer,3.0,Completed,0,1,0.324,40.39,2024-04
7F6F3A9B,2024-03-04,Store B,Offline,Consumer,Seoul,Apparel,Jeans,56.83,3,0.239,9.56,120.18,E-Wallet,2.6,Returned,2,1,0.391,46.99,2024-03
101CA7EA,2024-11-23,Store E,Online,Consumer,Daegu,Grocery,Eggs 12,12.81,4,0.104,1.17,44.74,Card,1.9,Returned,2,0,0.303,13.56,2024-11
23C6995D,2024-01-30,Store E,Offline,Corporate,Seoul,Beauty,Serum,20.24,4,0.077,0.96,73.77,Cash,4.9,Returned,3,0,0.271,19.99,2024-01
28527002,2024-07-10,Store D,Online,Consumer,Seoul,Electronics,Camera,401.5,2,0.068,1.34,747.06,Card,2.0,Completed,0,0,0.223,166.59,2024-07
A7174520,2024-05-29,Store D,Offline,Corporate,Seoul,Apparel,Jacket,78.84,4,0.012,3.7,307.88,E-Wallet,3.3,Completed,0,0,0.422,129.93,2024-05
DEC1DA3C,2024-12-24,Store B,Online,Consumer,Daegu,Grocery,Pasta 1kg,23.88,2,0.046,1.55,44.01,Card,2.4,Completed,0,0,0.317,13.95,2024-12
A5BC1F99,2024-02-10,Store A,Online,Consumer,Busan,Electronics,Smartphone,272.72,3,0.191,3.46,658.43,Cash,3.0,Completed,0,1,0.214,140.9,2024-02
897D3741,2024-05-25,Store B,Online,Consumer,Seoul,Grocery,Coffee 500g,6.75,4,0.0,0.35,26.65,Card,3.5,Completed,0,0,0.198,5.28,2024-05
7D90B1F1,2024-12-19,Store A,Online,Corporate,Busan,Beauty,Shampoo,9.92,2,0.106,0.3,17.44,Bank Transfer,1.4,Completed,0,0,0.368,6.42,2024-12
9C966576,2024-11-11,Store D,Online,Consumer,Busan,Home,Chair,23.48,4,0.102,0.59,83.75,Card,3.0,Completed,0,0,0.207,17.34,2024-11
3BB52DCC,2024-10-25,Store B,Online,Corporate,Incheon,Apparel,Jacket,107.38,2,0.109,0.38,190.97,Card,4.4,Completed,0,0,0.41,78.3,2024-10
E933A1FE,2024-04-04,Store E,Offline,Consumer,Seoul,Electronics,Smartwatch,183.82,3,0.158,12.06,452.27,Card,5.1,Completed,0,1,0.1,45.23,2024-04
D7582B5F,2024-03-03,Store C,Online,Corporate,Daegu,Grocery,Milk 1L,29.79,4,0.105,2.99,103.66,E-Wallet,2.8,Completed,0,0,0.38,39.39,2024-03
E6E27F00,2024-09-01,Store D,Online,Consumer,Seoul,Apparel,T-Shirt,106.56,4,0.064,2.38,396.58,Card,3.1,Completed,0,0,0.314,124.53,2024-09
4D58E078,2024-12-05,Store A,Online,Corporate,Incheon,Beauty,Moisturizer,15.06,4,0.047,1.86,55.55,Card,5.7,Completed,0,0,0.288,16.0,2024-12
E2F4FB59,2024-07-22,Store E,Online,Consumer,Seoul,Apparel,Jacket,60.81,1,0.204,8.59,39.81,Bank Transfer,4.4,Completed,0,1,0.268,10.67,2024-07
EAC3033E,2024-07-27,Store E,Online,Small Business,Seoul,Electronics,Camera,871.73,2,0.183,3.49,1420.92,Card,2.3,Completed,0,1,0.412,585.42,2024-07
1230E6F7,2024-04-12,Store C,Online,Consumer,Seoul,Electronics,Tablet,775.6,6,0.33,8.14,3109.77,E-Wallet,2.3,Returned,2,1,0.329,1023.11,2024-04
0036DF00,2024-10-07,Store C,Online,Consumer,Busan,Home,Vacuum,157.12,3,0.078,0.62,433.97,Card,4.1,Completed,0,0,0.217,94.17,2024-10
96B78F4C,2024-03-09,Store D,Online,Consumer,Seoul,Grocery,Pasta 1kg,30.98,4,0.049,0.69,117.16,Cash,1.8,Completed,0,0,0.16,18.75,2024-03
9AFAB339,2024-04-28,Store A,Online,Corporate,Daegu,Apparel,Sneakers,102.5,2,0.136,0.32,176.8,Card,4.3,Completed,0,0,0.292,51.63,2024-04
1A1AA129,2024-06-04,Store C,Online,Consumer,Seoul,Apparel,Jacket,51.54,4,0.134,2.22,176.31,Card,3.4,Completed,0,0,0.28,49.37,2024-06
D0360574,2024-07-04,Store B,Online,Corporate,Incheon,Apparel,T-Shirt,108.68,4,0.151,4.45,364.63,Cash,3.6,Completed,0,1,0.174,63.45,2024-07
A82CCFAF,2024-03-29,Store A,Online,Consumer,Daegu,Home,Lamp,151.73,6,0.168,6.9,750.54,Cash,2.7,Completed,0,1,0.276,207.15,2024-03
B65BFB1B,2024-02-11,Store B,Offline,Consumer,Busan,Apparel,Dress,70.42,4,0.15,0.43,239.0,Bank Transfer,2.2,Completed,0,0,0.24,57.36,2024-02
9C799701,2024-08-10,Store A,Online,Consumer,Incheon,Grocery,Olive Oil 500ml,39.99,3,0.186,11.07,86.59,Card,4.8,Completed,0,1,0.281,24.33,2024-08
826DD04A,2024-04-15,Store A,Offline,Small Business,Incheon,Home,Cookware Set,256.12,3,0.197,4.05,612.94,Card,2.7,Returned,2,1,0.331,202.88,2024-04
9621BA81,2024-07-31,Store A,Online,Corporate,Seoul,Home,Desk,121.3,3,0.198,11.17,280.68,Card,2.5,Returned,3,1,0.384,107.78,2024-07
DBAFDFE6,2024-02-26,Store E,Offline,Small Business,Daegu,Electronics,Smartphone,157.76,2,0.0,0.81,314.71,E-Wallet,2.9,Returned,2,0,0.344,108.26,2024-02
5094609B,2024-06-24,Store C,Offline,Consumer,Seoul,Grocery,Olive Oil 500ml,25.79,5,0.119,0.75,112.85,Card,3.2,Cancelled,0,0,0.229,25.84,2024-06
D617306F,2024-07-13,Store E,Online,Corporate,Busan,Electronics,Camera,677.94,2,0.026,0.53,1320.1,Card,1.8,Completed,0,0,0.306,403.95,2024-07
AD754AF1,2024-01-19,Store B,Offline,Corporate,Incheon,Electronics,Smartphone,638.1,6,0.184,17.79,3106.35,Card,2.3,Completed,0,1,0.284,882.2,2024-01
B21C73ED,2024-05-02,Store B,Online,Consumer,Seoul,Beauty,Serum,77.69,2,0.0,0.61,154.77,Cash,2.3,Completed,0,0,0.187,28.94,2024-05
58C86523,2024-02-19,Store C,Online,Corporate,Seoul,Home,Cookware Set,261.63,3,0.218,3.86,609.92,Card,4.0,Completed,0,1,0.308,187.86,2024-02
ECA9727A,2024-01-24,Store B,Offline,Small Business,Seoul,Apparel,Hoodie,62.13,2,0.031,1.41,119.0,E-Wallet,1.9,Completed,0,0,0.41,48.79,2024-01
66B3C9B7,2024-12-27,Store A,Offline,Small Business,Daegu,Apparel,Sneakers,21.6,3,0.012,1.07,62.95,Card,1.0,Returned,2,0,0.282,17.75,2024-12
DFB5987D,2024-04-27,Store C,Online,Corporate,Daejeon,Beauty,Serum,42.28,3,0.128,2.28,108.32,E-Wallet,1.0,Completed,0,0,0.168,18.2,2024-04
ED42040F,2024-10-22,Store A,Online,Consumer,Busan,Electronics,Smartwatch,666.93,1,0.07,4.65,615.59,Card,1.2,Returned,1,1,0.282,173.6,2024-10
E4A4C8E4,2024-04-02,Store C,Online,Consumer,Incheon,Grocery,Olive Oil 500ml,25.09,5,0.242,7.08,88.01,Cash,4.6,Completed,0,1,0.195,17.16,2024-04
155D9313,2024-09-05,Store D,Online,Small Business,Daejeon,Home,Vacuum,170.68,3,0.209,6.04,398.98,E-Wallet,3.0,Completed,0,1,0.34,135.65,2024-09
7EE7F930,2024-10-04,Store A,Offline,Consumer,Seoul,Apparel,Sneakers,64.23,4,0.059,0.84,240.92,Card,3.6,Completed,0,0,0.317,76.37,2024-10
496ED0A2,2024-08-05,Store A,Online,Corporate,Seoul,Home,Cookware Set,102.25,1,0.183,1.14,82.4,E-Wallet,3.6,Cancelled,0,1,0.268,22.08,2024-08
8911B98D,2024-06-21,Store D,Online,Corporate,Incheon,Apparel,Hoodie,44.12,3,0.056,0.44,124.51,Card,3.1,Cancelled,0,0,0.257,32.0,2024-06
3ACD0737,2024-05-30,Store C,Online,Corporate,Daegu,Beauty,Serum,44.02,2,0.056,1.32,81.79,E-Wallet,2.9,Completed,0,0,0.265,21.67,2024-05
5BB0F790,2024-05-07,Store A,Online,Small Business,Daegu,Home,Vacuum,64.97,4,0.157,2.18,216.9,Cash,4.3,Completed,0,1,0.281,60.95,2024-05
4B404746,2024-12-05,Store E,Online,Consumer,Seoul,Apparel,Dress,50.77,2,0.216,11.14,68.47,Card,3.2,Completed,0,1,0.226,15.47,2024-12
BA210425,2024-10-30,Store A,Offline,Consumer,Seoul,Home,Chair,110.71,8,0.065,1.15,826.96,Card,4.7,Completed,0,0,0.183,151.33,2024-10
95833B48,2024-12-18,Store D,Offline,Consumer,Seoul,Grocery,Olive Oil 500ml,24.31,3,0.071,0.1,67.65,Card,3.7,Completed,0,0,0.36,24.35,2024-12
5AF7F959,2024-02-15,Store E,Offline,Consumer,Seoul,Apparel,T-Shirt,22.0,1,0.124,0.35,18.92,Card,2.3,Completed,0,0,0.253,4.79,2024-02
DECF56BD,2024-09-23,Store A,Online,Consumer,Seoul,Grocery,Olive Oil 500ml,33.53,4,0.028,0.42,129.94,Card,2.4,Completed,0,0,0.292,37.94,2024-09
3FE3A9AF,2024-12-08,Store A,Offline,Consumer,Daegu,Apparel,T-Shirt,74.05,7,0.225,6.68,395.04,Card,2.1,Completed,0,1,0.3,118.51,2024-12
361A9954,2024-03-07,Store A,Offline,Corporate,Seoul,Electronics,Smartwatch,653.12,3,0.028,2.0,1902.5,Card,4.5,Returned,3,0,0.303,576.46,2024-03
3F155165,2024-01-25,Store B,Offline,Small Business,Daegu,Electronics,Headphones,677.32,2,0.049,0.36,1287.9,Bank Transfer,2.5,Completed,0,0,0.198,255.0,2024-01
F1AC75DD,2024-09-27,Store A,Online,Consumer,Seoul,Apparel,Jeans,45.61,3,0.241,6.85,97.0,Card,2.0,Completed,0,1,0.163,15.81,2024-09
3CAE7FA5,2024-07-28,Store D,Online,Consumer,Busan,Electronics,Laptop,502.78,2,0.117,0.56,887.35,Card,3.4,Completed,0,0,0.239,212.08,2024-07
3DC2AAFA,2024-11-03,Store A,Online,Small Business,Seoul,Electronics,Smartphone,867.18,5,0.255,0.85,3229.4,Cash,2.9,Completed,0,1,0.308,994.66,2024-11
A9E7F6BE,2024-02-21,Store C,Online,Consumer,Seoul,Grocery,Pasta 1kg,31.13,4,0.082,0.0,114.31,Card,3.4,Completed,0,0,0.229,26.18,2024-02
FDACEB93,2024-10-17,Store E,Online,Consumer,Seoul,Grocery,Eggs 12,38.84,3,0.302,6.22,75.11,Card,5.3,Completed,0,1,0.255,19.15,2024-10
5368CAE9,2024-03-14,Store D,Online,Consumer,Daejeon,Beauty,Sunscreen,61.73,4,0.149,1.88,208.25,Card,4.1,Returned,2,0,0.429,89.34,2024-03
825131F8,2024-02-29,Store C,Online,Consumer,Daegu,Electronics,Laptop,281.7,3,0.04,0.73,810.57,E-Wallet,3.0,Completed,0,0,0.151,122.4,2024-02
A732F370,2024-02-29,Store B,Offline,Consumer,Seoul,Electronics,Headphones,198.4,8,0.039,2.6,1522.7,Bank Transfer,1.3,Completed,0,0,0.227,345.65,2024-02
24A59345,2024-10-24,Store C,Online,Small Business,Seoul,Electronics,Laptop,583.25,3,0.0,0.51,1749.24,Card,2.4,Completed,0,0,0.413,722.44,2024-10
E5419549,2024-08-30,Store C,Online,Consumer,Daejeon,Beauty,Serum,33.76,3,0.0,0.83,100.45,Cash,3.9,Completed,0,0,0.277,27.82,2024-08
A1562501,2024-07-09,Store B,Offline,Consumer,Seoul,Grocery,Coffee 500g,12.47,2,0.047,1.18,22.59,Card,1.6,Completed,0,0,0.231,5.22,2024-07
F047D077,2024-05-10,Store A,Offline,Consumer,Seoul,Apparel,Jacket,99.76,3,0.021,3.53,289.47,Cash,5.6,Completed,0,1,0.362,104.79,2024-05
178D6226,2024-11-16,Store E,Offline,Consumer,Busan,Electronics,Smartwatch,425.24,4,0.0,2.07,1698.89,Cash,3.0,Completed,0,0,0.284,482.48,2024-11
B515F27B,2024-05-23,Store B,Offline,Corporate,Daejeon,Home,Chair,108.76,2,0.167,8.82,172.37,Cash,3.1,Completed,0,1,0.256,44.13,2024-05
F3B63F93,2024-10-25,Store A,Online,Corporate,Seoul,Apparel,T-Shirt,104.25,2,0.162,1.86,172.86,Card,2.2,Cancelled,0,1,0.293,50.65,2024-10
80CDBA92,2024-06-09,Store B,Offline,Corporate,Seoul,Apparel,Jeans,103.86,2,0.125,0.9,180.86,Card,3.6,Returned,2,0,0.234,42.32,2024-06
C81A8679,2024-05-17,Store B,Online,Consumer,Daejeon,Home,Vacuum,119.78,2,0.009,2.88,234.52,Card,1.6,Completed,0,0,0.209,49.01,2024-05
7BBBA794,2024-06-17,Store D,Online,Small Business,Seoul,Beauty,Shampoo,67.94,3,0.232,4.28,152.25,E-Wallet,5.6,Completed,0,1,0.272,41.41,2024-06
8F80ED9C,2024-04-20,Store D,Online,Corporate,Seoul,Electronics,Tablet,788.08,3,0.086,3.92,2157.0,Cash,4.6,Completed,0,0,0.209,450.81,2024-04
E9BA7B5F,2024-09-29,Store D,Online,Corporate,Busan,Electronics,Smartwatch,467.95,1,0.033,2.31,450.2,Bank Transfer,4.2,Completed,0,0,0.281,126.51,2024-09
EFC007FC,2024-07-02,Store A,Online,Consumer,Daegu,Grocery,Coffee 500g,4.53,2,0.119,1.38,6.6,E-Wallet,1.3,Completed,0,0,0.305,2.01,2024-07
341258BF,2024-03-25,Store B,Offline,Consumer,Seoul,Electronics,Camera,151.19,1,0.114,1.24,132.71,Card,3.2,Completed,0,0,0.34,45.12,2024-03
E2DB396F,2024-11-24,Store C,Offline,Consumer,Daejeon,Electronics,Smartwatch,542.47,3,0.0,2.68,1624.73,Cash,4.5,Returned,3,0,0.359,583.28,2024-11
395CE032,2024-05-20,Store A,Online,Corporate,Incheon,Electronics,Smartwatch,408.06,1,0.098,0.56,367.51,Cash,3.7,Completed,0,0,0.252,92.61,2024-05
3165151E,2024-07-17,Store B,Online,Consumer,Seoul,Electronics,Camera,897.85,4,0.11,0.08,3196.27,E-Wallet,1.8,Returned,3,0,0.315,1006.83,2024-07
0A45BE14,2024-11-26,Store D,Offline,Consumer,Daejeon,Apparel,Sneakers,96.1,4,0.07,0.33,357.16,E-Wallet,2.2,Completed,0,0,0.314,112.15,2024-11
826252BE,2024-08-15,Store A,Offline,Small Business,Seoul,Grocery,Milk 1L,30.93,3,0.0,0.59,92.2,Cash,2.5,Completed,0,0,0.303,27.94,2024-08
D285E8DB,2024-02-12,Store C,Online,Small Business,Seoul,Apparel,Dress,115.3,4,0.0,1.74,459.46,Card,2.3,Completed,0,0,0.246,113.03,2024-02
7AC8308B,2024-12-09,Store A,Offline,Small Business,Busan,Apparel,T-Shirt,108.21,4,0.141,5.01,366.8,Bank Transfer,4.8,Cancelled,0,0,0.208,76.29,2024-12
CFEF81C6,2024-08-17,Store A,Online,Consumer,Seoul,Beauty,Shampoo,30.91,2,0.161,2.46,49.41,Card,1.0,Completed,0,1,0.315,15.56,2024-08
D7EC5813,2024-05-02,Store A,Online,Corporate,Seoul,Home,Vacuum,66.48,2,0.064,0.76,123.69,Bank Transfer,3.8,Completed,0,0,0.161,19.91,2024-05
5FC058BA,2024-02-20,Store E,Offline,Consumer,Seoul,Grocery,Coffee 500g,30.34,2,0.131,0.38,52.35,E-Wallet,1.4,Completed,0,0,0.261,13.66,2024-02
53CBE77F,2024-10-16,Store D,Online,Consumer,Seoul,Grocery,Pasta 1kg,16.37,3,0.063,6.2,39.82,Card,1.8,Completed,0,1,0.101,4.02,2024-10
D948D6C5,2024-08-14,Store E,Online,Consumer,Daegu,Electronics,Headphones,504.88,2,0.032,2.02,975.43,Cash,1.0,Completed,0,1,0.186,181.43,2024-08
22A957B6,2024-07-13,Store C,Offline,Consumer,Busan,Beauty,Lipstick,53.39,5,0.117,0.67,235.05,Card,2.3,Completed,0,0,0.219,51.48,2024-07
B730E660,2024-11-22,Store A,Offline,Consumer,Daejeon,Home,Air Purifier,274.2,2,0.008,0.78,543.23,Card,4.8,Cancelled,0,0,0.357,193.93,2024-11
6C1312DA,2024-10-14,Store C,Online,Corporate,Seoul,Grocery,Pasta 1kg,17.93,3,0.252,4.14,36.09,Card,3.3,Completed,0,1,0.328,11.84,2024-10
F63014A0,2024-02-25,Store C,Online,Consumer,Seoul,Home,Vacuum,239.33,1,0.0,0.77,238.56,Bank Transfer,1.6,Completed,0,0,0.241,57.49,2024-02
83E3758E,2024-04-23,Store D,Online,Corporate,Seoul,Grocery,Rice 5kg,12.2,2,0.123,0.36,21.04,E-Wallet,4.2,Completed,0,0,0.331,6.96,2024-04
1DB88918,2024-03-31,Store A,Offline,Consumer,Seoul,Beauty,Shampoo,58.25,3,0.112,2.68,152.5,E-Wallet,4.5,Completed,0,0,0.342,52.16,2024-03
31AEDC6A,2024-09-28,Store C,Online,Consumer,Seoul,Electronics,Camera,151.18,3,0.105,14.12,391.8,Card,3.1,Cancelled,0,1,0.269,105.39,2024-09
2C229E01,2024-01-13,Store A,Online,Consumer,Daegu,Home,Air Purifier,264.02,6,0.219,2.06,1235.14,E-Wallet,5.4,Completed,0,1,0.183,226.03,2024-01
19015BEA,2024-07-27,Store B,Offline,Consumer,Daejeon,Grocery,Milk 1L,3.15,4,0.0,0.84,11.76,Bank Transfer,4.0,Completed,0,0,0.265,3.12,2024-07
46471B58,2024-10-05,Store D,Online,Consumer,Daejeon,Grocery,Milk 1L,29.08,1,0.133,1.13,24.08,Card,3.8,Completed,0,0,0.273,6.57,2024-10
1007CEBA,2024-11-16,Store C,Online,Consumer,Seoul,Electronics,Smartphone,184.69,2,0.078,0.14,340.43,Card,2.0,Completed,0,0,0.194,66.04,2024-11
84B57493,2024-05-04,Store B,Online,Consumer,Daegu,Beauty,Lipstick,27.17,1,0.147,1.38,21.8,Card,3.8,Completed,0,1,0.306,6.67,2024-05
95C94544,2024-10-26,Store B,Offline,Consumer,Seoul,Apparel,Hoodie,67.21,3,0.104,0.75,179.91,E-Wallet,3.3,Completed,0,0,0.3,53.97,2024-10
AB571626,2024-02-10,Store C,Online,Consumer,Seoul,Electronics,Laptop,464.95,3,0.094,5.03,1258.7,Cash,3.6,Completed,0,0,0.311,391.46,2024-02
79689049,2024-11-04,Store D,Online,Small Business,Daegu,Apparel,T-Shirt,35.14,6,0.003,0.47,209.74,Bank Transfer,2.2,Completed,0,0,0.3,62.92,2024-11
EC99FF0C,2024-02-16,Store E,Offline,Consumer,Busan,Electronics,Smartphone,400.36,3,0.046,0.77,1145.06,Card,3.2,Completed,0,0,0.331,379.01,2024-02
